Deputado;Mes;Tipo;Valor;Nome_Mes;Tipo_Abreviado
RAFAEL SILVA;1;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);424.05;Jan;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
RAFAEL SILVA;1;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);807.42;Jan;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
RAFAEL SILVA;1;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;222.6;Jan;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;1;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;66.1;Jan;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;1;K - LOCAÇÃO DE BENS MÓVEIS;230.0;Jan;LOC. MOVEIS
RAFAEL SILVA;1;K - LOCAÇÃO DE BENS MÓVEIS;770.0;Jan;LOC. MOVEIS
RAFAEL SILVA;1;K - LOCAÇÃO DE BENS MÓVEIS;1050.0;Jan;LOC. MOVEIS
RAFAEL SILVA;1;L - LOCAÇÃO DE BENS IMÓVEIS;4900.0;Jan;LOC. IMOVEIS
RAFAEL SILVA;1;O - LOCAÇÃO DE VEÍCULO;5203.22;Jan;LOC. VEICULO
RAFAEL SILVA;2;A - COMBUSTÍVEIS E LUBRIFICANTES;354.43;Fev;COMBUSTIVEIS
RAFAEL SILVA;2;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;1891.1;Fev;MAT. ESCRITORIO E OUTROS
RAFAEL SILVA;2;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;533.9;Fev;MAT. ESCRITORIO E OUTROS
RAFAEL SILVA;2;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;102.0;Fev;MAT. ESCRITORIO E OUTROS
RAFAEL SILVA;2;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;280.0;Fev;MAT. ESCRITORIO E OUTROS
RAFAEL SILVA;2;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;200.95;Fev;PUBLIC/INTERNET/SOFTWARE
RAFAEL SILVA;2;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;200.0;Fev;PUBLIC/INTERNET/SOFTWARE
RAFAEL SILVA;2;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);465.25;Fev;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
RAFAEL SILVA;2;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);662.82;Fev;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
RAFAEL SILVA;2;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;187.32;Fev;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;2;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;222.32;Fev;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;2;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;185.81;Fev;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;2;K - LOCAÇÃO DE BENS MÓVEIS;230.0;Fev;LOC. MOVEIS
RAFAEL SILVA;2;K - LOCAÇÃO DE BENS MÓVEIS;770.0;Fev;LOC. MOVEIS
RAFAEL SILVA;2;K - LOCAÇÃO DE BENS MÓVEIS;1050.0;Fev;LOC. MOVEIS
RAFAEL SILVA;2;L - LOCAÇÃO DE BENS IMÓVEIS;4900.0;Fev;LOC. IMOVEIS
RAFAEL SILVA;2;O - LOCAÇÃO DE VEÍCULO;5203.22;Fev;LOC. VEICULO
RAFAEL SILVA;3;A - COMBUSTÍVEIS E LUBRIFICANTES;625.99;Mar;COMBUSTIVEIS
RAFAEL SILVA;3;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;2012.9;Mar;MAT. ESCRITORIO E OUTROS
RAFAEL SILVA;3;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;572.0;Mar;MAT. ESCRITORIO E OUTROS
RAFAEL SILVA;3;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;180.0;Mar;MAT. ESCRITORIO E OUTROS
RAFAEL SILVA;3;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;499.0;Mar;MAT. ESCRITORIO E OUTROS
RAFAEL SILVA;3;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;174.95;Mar;PUBLIC/INTERNET/SOFTWARE
RAFAEL SILVA;3;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;200.0;Mar;PUBLIC/INTERNET/SOFTWARE
RAFAEL SILVA;3;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;358.9;Mar;PUBLIC/INTERNET/SOFTWARE
RAFAEL SILVA;3;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);414.61;Mar;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
RAFAEL SILVA;3;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);942.24;Mar;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
RAFAEL SILVA;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;254.0;Mar;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;80.7;Mar;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;190.4;Mar;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;38.2;Mar;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;3;K - LOCAÇÃO DE BENS MÓVEIS;230.0;Mar;LOC. MOVEIS
RAFAEL SILVA;3;K - LOCAÇÃO DE BENS MÓVEIS;770.0;Mar;LOC. MOVEIS
RAFAEL SILVA;3;K - LOCAÇÃO DE BENS MÓVEIS;1050.0;Mar;LOC. MOVEIS
RAFAEL SILVA;3;L - LOCAÇÃO DE BENS IMÓVEIS;4900.0;Mar;LOC. IMOVEIS
RAFAEL SILVA;3;O - LOCAÇÃO DE VEÍCULO;5203.22;Mar;LOC. VEICULO
RAFAEL SILVA;4;A - COMBUSTÍVEIS E LUBRIFICANTES;161.62;Abr;COMBUSTIVEIS
RAFAEL SILVA;4;A - COMBUSTÍVEIS E LUBRIFICANTES;175.14;Abr;COMBUSTIVEIS
RAFAEL SILVA;4;A - COMBUSTÍVEIS E LUBRIFICANTES;385.94;Abr;COMBUSTIVEIS
RAFAEL SILVA;4;A - COMBUSTÍVEIS E LUBRIFICANTES;160.0;Abr;COMBUSTIVEIS
RAFAEL SILVA;4;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;2094.3;Abr;MAT. ESCRITORIO E OUTROS
RAFAEL SILVA;4;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;803.0;Abr;MAT. ESCRITORIO E OUTROS
RAFAEL SILVA;4;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;102.0;Abr;MAT. ESCRITORIO E OUTROS
RAFAEL SILVA;4;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;180.0;Abr;MAT. ESCRITORIO E OUTROS
RAFAEL SILVA;4;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;174.53;Abr;PUBLIC/INTERNET/SOFTWARE
RAFAEL SILVA;4;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;200.0;Abr;PUBLIC/INTERNET/SOFTWARE
RAFAEL SILVA;4;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;358.9;Abr;PUBLIC/INTERNET/SOFTWARE
RAFAEL SILVA;4;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);416.88;Abr;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
RAFAEL SILVA;4;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);884.48;Abr;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
RAFAEL SILVA;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;258.0;Abr;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;134.99;Abr;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;197.14;Abr;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;38.2;Abr;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;33.9;Abr;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;149.3;Abr;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;4;K - LOCAÇÃO DE BENS MÓVEIS;230.0;Abr;LOC. MOVEIS
RAFAEL SILVA;4;K - LOCAÇÃO DE BENS MÓVEIS;770.0;Abr;LOC. MOVEIS
RAFAEL SILVA;4;K - LOCAÇÃO DE BENS MÓVEIS;1050.0;Abr;LOC. MOVEIS
RAFAEL SILVA;4;L - LOCAÇÃO DE BENS IMÓVEIS;4900.0;Abr;LOC. IMOVEIS
RAFAEL SILVA;4;O - LOCAÇÃO DE VEÍCULO;5203.22;Abr;LOC. VEICULO
RAFAEL SILVA;5;A - COMBUSTÍVEIS E LUBRIFICANTES;100.19;Mai;COMBUSTIVEIS
RAFAEL SILVA;5;A - COMBUSTÍVEIS E LUBRIFICANTES;500.19;Mai;COMBUSTIVEIS
RAFAEL SILVA;5;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;2085.8;Mai;MAT. ESCRITORIO E OUTROS
RAFAEL SILVA;5;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;653.95;Mai;MAT. ESCRITORIO E OUTROS
RAFAEL SILVA;5;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;250.0;Mai;MAT. ESCRITORIO E OUTROS
RAFAEL SILVA;5;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;180.0;Mai;MAT. ESCRITORIO E OUTROS
RAFAEL SILVA;5;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;136.95;Mai;PUBLIC/INTERNET/SOFTWARE
RAFAEL SILVA;5;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;200.0;Mai;PUBLIC/INTERNET/SOFTWARE
RAFAEL SILVA;5;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;358.9;Mai;PUBLIC/INTERNET/SOFTWARE
RAFAEL SILVA;5;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);414.47;Mai;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
RAFAEL SILVA;5;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);675.44;Mai;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
RAFAEL SILVA;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;247.0;Mai;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;232.81;Mai;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;891.8;Mai;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;63.5;Mai;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;58.9;Mai;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;5;K - LOCAÇÃO DE BENS MÓVEIS;230.0;Mai;LOC. MOVEIS
RAFAEL SILVA;5;K - LOCAÇÃO DE BENS MÓVEIS;770.0;Mai;LOC. MOVEIS
RAFAEL SILVA;5;K - LOCAÇÃO DE BENS MÓVEIS;1050.0;Mai;LOC. MOVEIS
RAFAEL SILVA;5;K - LOCAÇÃO DE BENS MÓVEIS;754.0;Mai;LOC. MOVEIS
RAFAEL SILVA;5;L - LOCAÇÃO DE BENS IMÓVEIS;4900.0;Mai;LOC. IMOVEIS
RAFAEL SILVA;5;O - LOCAÇÃO DE VEÍCULO;5203.22;Mai;LOC. VEICULO
RAFAEL SILVA;6;A - COMBUSTÍVEIS E LUBRIFICANTES;100.0;Jun;COMBUSTIVEIS
RAFAEL SILVA;6;A - COMBUSTÍVEIS E LUBRIFICANTES;100.0;Jun;COMBUSTIVEIS
RAFAEL SILVA;6;A - COMBUSTÍVEIS E LUBRIFICANTES;356.67;Jun;COMBUSTIVEIS
RAFAEL SILVA;6;A - COMBUSTÍVEIS E LUBRIFICANTES;200.0;Jun;COMBUSTIVEIS
RAFAEL SILVA;6;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;2660.9;Jun;MAT. ESCRITORIO E OUTROS
RAFAEL SILVA;6;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;237.35;Jun;MAT. ESCRITORIO E OUTROS
RAFAEL SILVA;6;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;250.0;Jun;MAT. ESCRITORIO E OUTROS
RAFAEL SILVA;6;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;180.0;Jun;MAT. ESCRITORIO E OUTROS
RAFAEL SILVA;6;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;294.5;Jun;MAT. ESCRITORIO E OUTROS
RAFAEL SILVA;6;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;136.12;Jun;PUBLIC/INTERNET/SOFTWARE
RAFAEL SILVA;6;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;40.0;Jun;PUBLIC/INTERNET/SOFTWARE
RAFAEL SILVA;6;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;358.9;Jun;PUBLIC/INTERNET/SOFTWARE
RAFAEL SILVA;6;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);441.51;Jun;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
RAFAEL SILVA;6;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);478.58;Jun;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
RAFAEL SILVA;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;89.2;Jun;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;479.74;Jun;HOSPEDAGEM/ALIMENTACAO
RAFAEL SILVA;6;K - LOCAÇÃO DE BENS MÓVEIS;230.0;Jun;LOC. MOVEIS
RAFAEL SILVA;6;K - LOCAÇÃO DE BENS MÓVEIS;770.0;Jun;LOC. MOVEIS
RAFAEL SILVA;6;K - LOCAÇÃO DE BENS MÓVEIS;1050.0;Jun;LOC. MOVEIS
RAFAEL SILVA;6;K - LOCAÇÃO DE BENS MÓVEIS;780.0;Jun;LOC. MOVEIS
RAFAEL SILVA;6;L - LOCAÇÃO DE BENS IMÓVEIS;4900.0;Jun;LOC. IMOVEIS
RAFAEL SILVA;6;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;98.23;Jun;MANUT: MOVEIS/IMOVEIS/OUTROS
REIS;1;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;9000.0;Jan;MAT. SERV. GRAFICOS
REIS;1;F - SERVIÇOS TÉCNICOS PROFISSIONAIS (CONSULTORIA, PESQUISAS ETC);7850.0;Jan;CONSULTORIA/PESQUISA ETC
REIS;1;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;200.0;Jan;PUBLIC/INTERNET/SOFTWARE
REIS;1;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);144.68;Jan;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
REIS;1;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;407.4;Jan;HOSPEDAGEM/ALIMENTACAO
REIS;1;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;221.65;Jan;HOSPEDAGEM/ALIMENTACAO
REIS;1;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;325.6;Jan;HOSPEDAGEM/ALIMENTACAO
REIS;1;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;238.37;Jan;HOSPEDAGEM/ALIMENTACAO
REIS;1;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;152.9;Jan;HOSPEDAGEM/ALIMENTACAO
REIS;1;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;251.0;Jan;HOSPEDAGEM/ALIMENTACAO
REIS;1;K - LOCAÇÃO DE BENS MÓVEIS;660.0;Jan;LOC. MOVEIS
REIS;1;K - LOCAÇÃO DE BENS MÓVEIS;2008.8;Jan;LOC. MOVEIS
REIS;1;K - LOCAÇÃO DE BENS MÓVEIS;1320.0;Jan;LOC. MOVEIS
REIS;1;L - LOCAÇÃO DE BENS IMÓVEIS;5000.0;Jan;LOC. IMOVEIS
REIS;1;O - LOCAÇÃO DE VEÍCULO;5203.22;Jan;LOC. VEICULO
REIS;1;P - DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR;6000.0;Jan;DIVULGACAO: ATIVIDADE PARLAMENTAR
REIS;2;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;8910.0;Fev;MAT. SERV. GRAFICOS
REIS;2;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;328.0;Fev;MAT. ESCRITORIO E OUTROS
REIS;2;F - SERVIÇOS TÉCNICOS PROFISSIONAIS (CONSULTORIA, PESQUISAS ETC);10000.0;Fev;CONSULTORIA/PESQUISA ETC
REIS;2;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;200.0;Fev;PUBLIC/INTERNET/SOFTWARE
REIS;2;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;50.9;Fev;PUBLIC/INTERNET/SOFTWARE
REIS;2;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);144.68;Fev;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
REIS;2;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);21.44;Fev;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
REIS;2;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;254.0;Fev;HOSPEDAGEM/ALIMENTACAO
REIS;2;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;212.3;Fev;HOSPEDAGEM/ALIMENTACAO
REIS;2;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;322.0;Fev;HOSPEDAGEM/ALIMENTACAO
REIS;2;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;104.49;Fev;HOSPEDAGEM/ALIMENTACAO
REIS;2;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;75.0;Fev;HOSPEDAGEM/ALIMENTACAO
REIS;2;K - LOCAÇÃO DE BENS MÓVEIS;660.0;Fev;LOC. MOVEIS
REIS;2;K - LOCAÇÃO DE BENS MÓVEIS;2008.8;Fev;LOC. MOVEIS
REIS;2;K - LOCAÇÃO DE BENS MÓVEIS;1880.0;Fev;LOC. MOVEIS
REIS;2;L - LOCAÇÃO DE BENS IMÓVEIS;5000.0;Fev;LOC. IMOVEIS
REIS;2;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;1716.12;Fev;MANUT: MOVEIS/IMOVEIS/OUTROS
REIS;2;O - LOCAÇÃO DE VEÍCULO;5203.22;Fev;LOC. VEICULO
REIS;2;P - DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR;6000.0;Fev;DIVULGACAO: ATIVIDADE PARLAMENTAR
REIS;3;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;9860.0;Mar;MAT. SERV. GRAFICOS
REIS;3;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;613.0;Mar;MAT. ESCRITORIO E OUTROS
REIS;3;F - SERVIÇOS TÉCNICOS PROFISSIONAIS (CONSULTORIA, PESQUISAS ETC);9000.0;Mar;CONSULTORIA/PESQUISA ETC
REIS;3;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;200.0;Mar;PUBLIC/INTERNET/SOFTWARE
REIS;3;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;50.9;Mar;PUBLIC/INTERNET/SOFTWARE
REIS;3;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);144.68;Mar;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
REIS;3;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);21.4;Mar;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
REIS;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;576.84;Mar;HOSPEDAGEM/ALIMENTACAO
REIS;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;194.46;Mar;HOSPEDAGEM/ALIMENTACAO
REIS;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;226.6;Mar;HOSPEDAGEM/ALIMENTACAO
REIS;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;272.73;Mar;HOSPEDAGEM/ALIMENTACAO
REIS;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;277.0;Mar;HOSPEDAGEM/ALIMENTACAO
REIS;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;199.9;Mar;HOSPEDAGEM/ALIMENTACAO
REIS;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;174.0;Mar;HOSPEDAGEM/ALIMENTACAO
REIS;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;215.0;Mar;HOSPEDAGEM/ALIMENTACAO
REIS;3;K - LOCAÇÃO DE BENS MÓVEIS;660.0;Mar;LOC. MOVEIS
REIS;3;K - LOCAÇÃO DE BENS MÓVEIS;2008.8;Mar;LOC. MOVEIS
REIS;3;K - LOCAÇÃO DE BENS MÓVEIS;1880.0;Mar;LOC. MOVEIS
REIS;3;L - LOCAÇÃO DE BENS IMÓVEIS;5000.0;Mar;LOC. IMOVEIS
REIS;3;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;1716.12;Mar;MANUT: MOVEIS/IMOVEIS/OUTROS
REIS;3;O - LOCAÇÃO DE VEÍCULO;5203.22;Mar;LOC. VEICULO
REIS;3;P - DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR;6000.0;Mar;DIVULGACAO: ATIVIDADE PARLAMENTAR
REIS;4;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;3397.0;Abr;MAT. SERV. GRAFICOS
REIS;4;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;5040.0;Abr;MAT. SERV. GRAFICOS
REIS;4;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;720.5;Abr;MAT. ESCRITORIO E OUTROS
REIS;4;F - SERVIÇOS TÉCNICOS PROFISSIONAIS (CONSULTORIA, PESQUISAS ETC);8000.0;Abr;CONSULTORIA/PESQUISA ETC
REIS;4;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;200.0;Abr;PUBLIC/INTERNET/SOFTWARE
REIS;4;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;50.9;Abr;PUBLIC/INTERNET/SOFTWARE
REIS;4;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);154.37;Abr;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
REIS;4;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);21.29;Abr;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
REIS;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;305.55;Abr;HOSPEDAGEM/ALIMENTACAO
REIS;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;424.93;Abr;HOSPEDAGEM/ALIMENTACAO
